target;id;text;text_tokenized_list;text_tokenized
cause;3590.0;pocas alternativas de actualizacion  en tematicas de entrenamiento deportivo, iniciacion, formacion y especializacion deportiva, administracion deportiva y temas transversales como coaching, mercadeo, legislacion entre otros.;['pocas', 'alternativas', 'actualizacion', 'tematicas', 'entrenamiento', 'deportivo', 'iniciacion', 'formacion', 'especializacion', 'deportiva', 'administracion', 'deportiva', 'temas', 'transversales', 'coaching', 'mercadeo', 'legislacion'];pocas alternativas actualizacion tematicas entrenamiento deportivo iniciacion formacion especializacion deportiva administracion deportiva temas transversales coaching mercadeo legislacion
effect;3767.0;atencion de manejo de desastres sin recuperacion sin gestion adecuada, incrementando la vulnerabilidad.;['atencion', 'manejo', 'desastres', 'recuperacion', 'gestion', 'adecuada', 'incrementando', 'vulnerabilidad'];atencion manejo desastres recuperacion gestion adecuada incrementando vulnerabilidad
cause;4383.0;deficientes obras de arte para evacuacion de las aguas lluvias y escorrentia;['deficientes', 'obras', 'arte', 'evacuacion', 'aguas', 'lluvias', 'escorrentia'];deficientes obras arte evacuacion aguas lluvias escorrentia
cause;3526.0;carencia de soporte preventivo y  correctivo de la plataforma tecnologica segun lineamientos del fabricante y de la secretaria tic.;['carencia', 'soporte', 'preventivo', 'correctivo', 'plataforma', 'tecnologica', 'segun', 'lineamientos', 'fabricante', 'secretaria', 'tic'];carencia soporte preventivo correctivo plataforma tecnologica segun lineamientos fabricante secretaria tic
cause;6553.0;escaso mantenimiento de la via;['escaso', 'mantenimiento', 'via'];escaso mantenimiento via
cause;17652.0;el bajo mantenimiento;['bajo', 'mantenimiento'];bajo mantenimiento
cause;19784.0;altas precipitaciones;['altas', 'precipitaciones'];altas precipitaciones
problem;43875.0;"altos niveles de informalidad en el acopio, conservacion, procesamiento y comercializacion de la produccion agricola del municipio; lo cual afecta la calidad de los productos, creando aumento en la perdida de pos-cosecha causando perdidas economicas a los productores del municipio.";['altos', 'niveles', 'informalidad', 'acopio', 'conservacion', 'procesamiento', 'comercializacion', 'produccion', 'agricola', 'municipio', 'afecta', 'calidad', 'productos', 'creando', 'aumento', 'perdida', 'causando', 'perdidas', 'economicas', 'productores', 'municipio'];altos niveles informalidad acopio conservacion procesamiento comercializacion produccion agricola municipio afecta calidad productos creando aumento perdida causando perdidas economicas productores municipio
cause;32191.0;inadecuadas practicas agricolas.;['inadecuadas', 'practicas', 'agricolas'];inadecuadas practicas agricolas
cause;3770.0;falta de informacion;['falta', 'informacion'];falta informacion
problem;3267.0;dificultad en la intercomunicacion de la via  a la vereda salcedo  sector loma larga;['dificultad', 'intercomunicacion', 'via', 'vereda', 'salcedo', 'sector', 'loma', 'larga'];dificultad intercomunicacion via vereda salcedo sector loma larga
effect;5342.0;inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'servicios', 'medicos'];inoportuno acceso servicios medicos
cause;2288.0;inexistente mantenimiento periodico o rutinario;['inexistente', 'mantenimiento', 'periodico', 'rutinario'];inexistente mantenimiento periodico rutinario
cause;16859.0;aumento de costos, tiempos de viaje y riesgos de accidentalidad.aumento de costos, tiempos de viaje y riesgos de accidentalidad.;['aumento', 'costos', 'tiempos', 'viaje', 'riesgos', 'costos', 'tiempos', 'viaje', 'riesgos', 'accidentalidad'];aumento costos tiempos viaje riesgos costos tiempos viaje riesgos accidentalidad
cause;3156.0;desarticulacion del sistema de sye y la ejecucion presupuestal del departamento;['desarticulacion', 'sistema', 'sye', 'ejecucion', 'presupuestal', 'departamento'];desarticulacion sistema sye ejecucion presupuestal departamento
cause;2546.0;deficiente planificacion de recursos que permitan realizar todos los procesos relacionados con la gestion documental y la administracion de archivos.;['deficiente', 'planificacion', 'recursos', 'permitan', 'realizar', 'procesos', 'relacionados', 'gestion', 'documental', 'administracion', 'archivos'];deficiente planificacion recursos permitan realizar procesos relacionados gestion documental administracion archivos
cause;17822.0;bajo mantenimiento vial;['bajo', 'mantenimiento', 'vial'];bajo mantenimiento vial
cause;19135.0;baja oferta institucional para proyectos productivos en el sector rural;['baja', 'oferta', 'institucional', 'proyectos', 'productivos', 'sector', 'rural'];baja oferta institucional proyectos productivos sector rural
effect;22190.0;dificultad para realizar practicas deportivas por parte de los usuarios.;['dificultad', 'realizar', 'practicas', 'deportivas', 'parte', 'usuarios'];dificultad realizar practicas deportivas parte usuarios
cause;5098.0;baja estababilidad de las vias por el deterioro generado por las aguas lluvias;['baja', 'estababilidad', 'vias', 'deterioro', 'generado', 'aguas', 'lluvias'];baja estababilidad vias deterioro generado aguas lluvias
problem;1070.0;dificultad en la intercomunicacion terrestre de la poblacion rural en la via terciaria que comunica al casco urbano con la vereda santa maria;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'via', 'terciaria', 'comunica', 'casco', 'urbano', 'vereda', 'santa', 'maria'];dificultad intercomunicacion terrestre poblacion rural via terciaria comunica casco urbano vereda santa maria
cause;2700.0;inadecuado control prenatal;['inadecuado', 'control', 'prenatal'];inadecuado control prenatal
effect;13249.0;incremento de precios de los alimentos;['incremento', 'precios', 'alimentos'];incremento precios alimentos
cause;2548.0;deficiente productividad y competitividad de los cultivos promisorios;['deficiente', 'productividad', 'competitividad', 'cultivos', 'promisorios'];deficiente productividad competitividad cultivos promisorios
cause;16928.0;baja construccion de infraestructura deportiva;['baja', 'construccion', 'infraestructura', 'deportiva'];baja construccion infraestructura deportiva
problem;2181.0;mal estado de la via que comunica la zona urbana de pasca con la vereda el zaque en el sector pastor;['mal', 'via', 'comunica', 'zona', 'urbana', 'pasca', 'vereda', 'zaque', 'sector', 'pastor'];mal via comunica zona urbana pasca vereda zaque sector pastor
effect;19280.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
effect;6004.0;altos costos de movilizacion de personas y productos;['altos', 'costos', 'movilizacion', 'personas', 'productos'];altos costos movilizacion personas productos
effect;2415.0;informacion financiera, fiscal y presupuestal no integrada a un sistema de informacion seguro.;['informacion', 'financiera', 'fiscal', 'presupuestal', 'integrada', 'sistema', 'informacion', 'seguro'];informacion financiera fiscal presupuestal integrada sistema informacion seguro
cause;3217.0;ineficiente articulacion entre entes generadores de tecnologia y productores.;['ineficiente', 'articulacion', 'entes', 'generadores', 'tecnologia', 'productores'];ineficiente articulacion entes generadores tecnologia productores
problem;32581.0;deficiencia en la infraestructura fisica vial    lo cual dificulta el transito de vehiculos pesados en las zonas de alta pendiente del sector de  bermeo;['deficiencia', 'infraestructura', 'fisica', 'vial', 'dificulta', 'transito', 'vehiculos', 'pesados', 'zonas', 'alta', 'pendiente', 'sector', 'bermeo'];deficiencia infraestructura fisica vial dificulta transito vehiculos pesados zonas alta pendiente sector bermeo
effect;6943.0;desercion escolar;['desercion', 'escolar'];desercion escolar
problem;439.0;bajos niveles de articulacion y concertacion a nivel regional entre los actores involucrados, con carencia  de acciones de impacto regional para el desarrollo sostenible y la competitividad del departamento de cundinamarca.;['bajos', 'niveles', 'articulacion', 'concertacion', 'nivel', 'regional', 'actores', 'involucrados', 'carencia', 'acciones', 'impacto', 'regional', 'desarrollo', 'sostenible', 'competitividad', 'departamento', 'cundinamarca'];bajos niveles articulacion concertacion nivel regional actores involucrados carencia acciones impacto regional desarrollo sostenible competitividad departamento cundinamarca
effect;89143.0;incremento de precios de los alimentos;['incremento', 'precios', 'alimentos'];incremento precios alimentos
effect;197537.0;imposibilidad de un oportuno acceso a servicios medicos;['imposibilidad', 'oportuno', 'acceso', 'servicios', 'medicos'];imposibilidad oportuno acceso servicios medicos
effect;18639.0;altos costos de movilizacion de las personas y productos;['altos', 'costos', 'movilizacion', 'personas', 'productos'];altos costos movilizacion personas productos
cause;2935.0;insuficiencia en la planificacion y organizacion de los encuentros de socializacion;['insuficiencia', 'planificacion', 'organizacion', 'encuentros', 'socializacion'];insuficiencia planificacion organizacion encuentros socializacion
cause;3428.0;ausencia de capacitacion a los actores politicos y socedad civil que genere conciencia civica y transparencia en los procesos electorales;['ausencia', 'capacitacion', 'actores', 'politicos', 'socedad', 'civil', 'genere', 'conciencia', 'civica', 'transparencia', 'procesos', 'electorales'];ausencia capacitacion actores politicos socedad civil genere conciencia civica transparencia procesos electorales
effect;23601.0;retraso en el desarrollo del departamento;['retraso', 'desarrollo', 'departamento'];retraso desarrollo departamento
effect;19683.0;disminucion de turistas en el municipio.;['disminucion', 'turistas', 'municipio'];disminucion turistas municipio
cause;6856.0;deficiente drenaje de la escorrentia;['deficiente', 'drenaje', 'escorrentia'];deficiente drenaje escorrentia
effect;90400.0;reduccion de la movilidad por incremento en los tiempos de desplazamiento;['reduccion', 'movilidad', 'incremento', 'tiempos', 'desplazamiento'];reduccion movilidad incremento tiempos desplazamiento
effect;18212.0;desercion escolar;['desercion', 'escolar'];desercion escolar
effect;176424.0;mala imagen institucional;['mala', 'imagen', 'institucional'];mala imagen institucional
cause;128101.0;baja periodicidad y calidad en el mantenimiento;['baja', 'periodicidad', 'calidad', 'mantenimiento'];baja periodicidad calidad mantenimiento
cause;3675.0;las instalaciones en las que se encuentran los operadores de justicia en los municipios no son las adecuadas;['instalaciones', 'encuentran', 'operadores', 'justicia', 'municipios', 'adecuadas'];instalaciones encuentran operadores justicia municipios adecuadas
effect;4329.0;aumento de tiempos de viaje;['aumento', 'tiempos', 'viaje'];aumento tiempos viaje
effect;2292.0;dejar de implementar una estrategia innovadora que impacta significativamente los  procesos de formacion en las ied.;['dejar', 'implementar', 'estrategia', 'innovadora', 'impacta', 'significativamente', 'procesos', 'formacion', 'ied'];dejar implementar estrategia innovadora impacta significativamente procesos formacion ied
cause;3239.0;insuficiencia de cupos para la demanda educativa.;['insuficiencia', 'cupos', 'demanda', 'educativa'];insuficiencia cupos demanda educativa
effect;15799.0;aumento en costos de flete de transporte de los productos agricolas;['aumento', 'costos', 'flete', 'transporte', 'productos', 'agricolas'];aumento costos flete transporte productos agricolas
problem;1414.0;deterioro de la infraestructura de los escenarios deportivos de las sedes primarias de la institucion educativa, monsenor agustin gutierrez del municipio de tibirita, cundinamarca;['deterioro', 'infraestructura', 'escenarios', 'deportivos', 'sedes', 'primarias', 'institucion', 'educativa', 'monsenor', 'agustin', 'gutierrez', 'municipio', 'tibirita', 'cundinamarca'];deterioro infraestructura escenarios deportivos sedes primarias institucion educativa monsenor agustin gutierrez municipio tibirita cundinamarca
effect;2664.0;deficiencia en los mecanismos  de control social a la gestion publica;['deficiencia', 'mecanismos', 'control', 'social', 'gestion', 'publica'];deficiencia mecanismos control social gestion publica
cause;2517.0;falta de proyeccion de la alta gerencia en el fortalecimiento de la capacidad humana instalada.;['falta', 'proyeccion', 'alta', 'gerencia', 'fortalecimiento', 'capacidad', 'humana', 'instalada'];falta proyeccion alta gerencia fortalecimiento capacidad humana instalada
problem;2132.0;dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda ibama de mina sal en los sectores escuela el chipo y vuelta flaminio ansola en el municipio de yacopi.;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'vereda', 'ibama', 'mina', 'sal', 'sectores', 'escuela', 'chipo', 'vuelta', 'flaminio', 'ansola', 'municipio', 'yacopi'];dificultad intercomunicacion terrestre poblacion rural vereda ibama mina sal sectores escuela chipo vuelta flaminio ansola municipio yacopi
