TIPO;ID;DESCRIPCION;DESCRIPCION_LEM;
Effect;22614.0;altos indices de desercion de los estudiantes;['alto', 'indiz', 'de', 'desercion', 'de', 'el', 'estudiante'];
Cause;21702.0;Instalaciones inapropiadas;['instalación', 'inapropiado'];
Cause;21703.0;Falta de inversion en la planta fisica de la Institucion a causa de que las instalaciones y la propiedad no estan a nombre del municipio;['falta', 'de', 'inversion', 'en', 'el', 'planta', 'fisico', 'de', 'el', 'institucion', 'a', 'causa', 'de', 'que', 'el', 'instalación', 'y', 'el', 'propiedad', 'no', 'estar', 'a', 'nombre', 'de', 'el', 'municipio'];
Problem;2104.0;Bajos niveles de practica deportiva en la Institucion Educativa Jorge Tadeo Lozano;['bajo', 'nivel', 'de', 'practicar', 'deportivo', 'en', 'el', 'institucion', 'educativo', 'jorge', 'tadeo', 'lozano'];
Effect;8740.0;Bajo Rendimiento Academico;['bajo', 'rendimiento', 'academico'];
Effect;8741.0;Desercion Escolar;['desercion', 'escolar'];
Cause;8455.0;Falta de Espacio Adecuado Para La Practica del deporte;['falta', 'de', 'espacio', 'adecuado', 'para', 'el', 'practicar', 'de', 'el', 'deporte'];
Cause;8456.0;Insuficiencia de recursos de la Institucion Educativa;['insuficiencia', 'de', 'recurso', 'de', 'el', 'institucion', 'educativo'];
Problem;1972.0;Dificultad en el transito vehicular en la zona urbana del municipio.;['dificultad', 'en', 'el', 'transito', 'vehicular', 'en', 'el', 'zona', 'urbano', 'de', 'el', 'municipio', '.'];
Effect;7792.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;7793.0;Danos frecuentes en los vehiculos particulares y de transporte publico;['danos', 'frecuente', 'en', 'el', 'vehiculo', 'particular', 'y', 'de', 'transporte', 'publico'];
Effect;7794.0;Deterioro del paisaje urbano del sector.;['deterioro', 'de', 'el', 'paisaje', 'urbano', 'de', 'el', 'sector', '.'];
Effect;7795.0;Aumento en los tiempos de viaje;['aumento', 'en', 'el', 'tiempo', 'de', 'viaje'];
Effect;7796.0;Disminucion del acceso de productos en los sectores afectados;['disminucion', 'de', 'el', 'acceso', 'de', 'producto', 'en', 'el', 'sector', 'afectado'];
Effect;7797.0;Altos costos en mantenimiento  vehicular.;['alto', 'costo', 'en', 'mantenimiento', 'vehicular', '.'];
Effect;7798.0;Incremento en costos tanto para los transportistas como para los pasajeros.;['incremento', 'en', 'costo', 'tanto', 'para', 'el', 'transportista', 'como', 'para', 'el', 'pasajero', '.'];
Effect;7799.0;Afectacion de la imagen favorable del municipio por parte de la comunidad y  los visitantes.;['afectacion', 'de', 'el', 'imagen', 'favorable', 'de', 'el', 'municipio', 'por', 'parte', 'de', 'el', 'comunidad', 'y', 'el', 'visitante', '.'];
Effect;7800.0;Disminucion de turistas en el municipio.;['disminucion', 'de', 'turista', 'en', 'el', 'municipio', '.'];
Cause;7220.0;Deterioro de las vias urbanas;['deterioro', 'de', 'el', 'via', 'urbano'];
Cause;7221.0;Baja periodicidad y calidad en el mantenimiento;['bajo', 'periodicidad', 'y', 'calidad', 'en', 'el', 'mantenimiento'];
Cause;7222.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;7223.0;Drenaje superficial deficiente;['drenaje', 'superficial', 'deficiente'];
Cause;7224.0;Los materiales no cumplen con las especificaciones tecnicas;['el', 'material', 'no', 'cumplir', 'con', 'el', 'especificación', 'tecnico'];
Problem;5523.0;FLATA DE CERRAMIENTO DE LA  INSTITUCION EDUCATIVA DEPARTAMENTAL RICARDO HINESTROSA DAZA DEL MUNICIPIO DE LA VEGA CUNDINAMARCA;['flata', 'de', 'cerramiento', 'de', 'el', 'institucion', 'educativo', 'departamental', 'ricardo', 'hinestroso', 'dazo', 'de', 'el', 'municipio', 'de', 'el', 'vega', 'cundinamarco'];
Effect;20469.0;DESMEJORAMIENTO DE LA CALIDAD EDUCATIVA;['desmejoramiento', 'de', 'el', 'calidad', 'educativo'];
Effect;20470.0;BAJOS NIVEL ACADEMICO  DE LOS ESTUDIANTES;['bajo', 'nivel', 'academico', 'de', 'el', 'estudiante'];
Cause;19765.0;POCOS RECURSOS PARA LA EJECUCION DE ESTE TIPO DE PROYECTOS;['poco', 'recurso', 'para', 'el', 'ejecucion', 'de', 'este', 'tipo', 'de', 'proyecto'];
Cause;19766.0;POCA VOLUNTAD COMUNITARIA;['poco', 'voluntad', 'comunitario'];
Problem;5523.0;FLATA DE CERRAMIENTO DE LA  INSTITUCION EDUCATIVA DEPARTAMENTAL RICARDO HINESTROSA DAZA DEL MUNICIPIO DE LA VEGA CUNDINAMARCA;['flata', 'de', 'cerramiento', 'de', 'el', 'institucion', 'educativo', 'departamental', 'ricardo', 'hinestroso', 'dazo', 'de', 'el', 'municipio', 'de', 'el', 'vega', 'cundinamarco'];
Effect;20469.0;DESMEJORAMIENTO DE LA CALIDAD EDUCATIVA;['desmejoramiento', 'de', 'el', 'calidad', 'educativo'];
Effect;20470.0;BAJOS NIVEL ACADEMICO  DE LOS ESTUDIANTES;['bajo', 'nivel', 'academico', 'de', 'el', 'estudiante'];
Cause;19765.0;POCOS RECURSOS PARA LA EJECUCION DE ESTE TIPO DE PROYECTOS;['poco', 'recurso', 'para', 'el', 'ejecucion', 'de', 'este', 'tipo', 'de', 'proyecto'];
Cause;19766.0;POCA VOLUNTAD COMUNITARIA;['poco', 'voluntad', 'comunitario'];
Problem;2034.0;Baja capacidad educativa por el deterioro de la infraestructura fisica de la Institucion Educativa General Santander en el municipio de San Bernardo;['bajo', 'capacidad', 'educativo', 'por', 'el', 'deterioro', 'de', 'el', 'infraestructura', 'fisico', 'de', 'el', 'institucion', 'educativo', 'general', 'santander', 'en', 'el', 'municipio', 'de', 'san', 'bernardo'];
Effect;8454.0;Baja cobertura escolar en la institucion educativa General Santander;['bajo', 'cobertura', 'escolar', 'en', 'el', 'institucion', 'educativo', 'general', 'santander'];
Effect;8455.0;Aumento de la desercion escolar;['aumento', 'de', 'el', 'desercion', 'escolar'];
Cause;8411.0;Baja disponibilidad de espacios educativos;['bajo', 'disponibilidad', 'de', 'espacio', 'educativo'];
Cause;8412.0;Disminucion de la calidad en la prestacion del servicio educativo;['disminucion', 'de', 'el', 'calidad', 'en', 'el', 'prestacion', 'de', 'el', 'servicio', 'educativo'];
Problem;37228.0;DIFICULTAD EN EL ACCESO, USO Y APROPIACION DE ACTIVIDADES EDUCATIVAS EN LA INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA JAIME DE NARVAEZ DEL MUNICIPIO DE BELTRAN;['dificultad', 'en', 'el', 'acceso', ',', 'uso', 'y', 'apropiacion', 'de', 'actividad', 'educativo', 'en', 'el', 'institucion', 'educativo', 'departamental', 'tecnico', 'agropecuario', 'jaime', 'de', 'narvaez', 'de', 'el', 'municipio', 'de', 'beltran'];
Effect;132791.0;Limitado crecimiento academico y profesional de los alumnos y profesores;['limitado', 'crecimiento', 'academico', 'y', 'profesional', 'de', 'el', 'alumno', 'y', 'profesor'];
Effect;132792.0;Mayor brecha y limitadas competencias para la insercion en educacion superior;['mayor', 'brecha', 'y', 'limitado', 'competencia', 'para', 'el', 'insercion', 'en', 'educacion', 'superior'];
Effect;132793.0;Deficientes resultados en materia de calidad educativa;['deficiente', 'resultado', 'en', 'materia', 'de', 'calidad', 'educativo'];
Effect;132794.0;Bajos niveles de educacion media y secundaria;['bajo', 'nivel', 'de', 'educacion', 'medio', 'y', 'secundario'];
Cause;126208.0;Infraestructura educativa en mal estado;['infraestructura', 'educativo', 'en', 'mal', 'estado'];
Cause;126210.0;Deficiente infraestructura de la institucion educativa;['deficiente', 'infraestructura', 'de', 'el', 'institucion', 'educativo'];
Problem;21198.0;Insuficiente infraestructura fisica educativa, dedicada y adecuada para el ejercicio de procesos pedagogicos destinados a la poblacion escolarizada;['insuficiente', 'infraestructura', 'fisico', 'educativo', ',', 'dedicado', 'y', 'adecuado', 'para', 'el', 'ejercicio', 'de', 'proceso', 'pedagogico', 'destinado', 'a', 'el', 'poblacion', 'escolarizado'];
Effect;76931.0;1. 1. Bajo interes en hacer deporte y promoverlo.;['1.', '1', '.', 'bajo', 'inter', 'en', 'hacer', 'deporte', 'y', 'promover', 'él', '.'];
Effect;76932.0;1.1 1.1 Incremento de la poblacion que hace un uso no saludable de los espacios publicos  deportivo.;['1.1', '1.1', 'incremento', 'de', 'el', 'poblacion', 'que', 'hacer', 'uno', 'uso', 'no', 'saludable', 'de', 'el', 'espacio', 'publico', 'deportivo', '.'];
Cause;73459.0;1. 1. Insuficientes espacios para las practicas deportivas;['1.', '1.', 'insuficiente', 'espacio', 'para', 'el', 'practica', 'deportivo'];
Cause;73460.0;1.1 1.1 Los espacios utilizados para las practicas deportivas no cuentan con las especificaciones tecnicas.;['1.1', '1.1', 'el', 'espacio', 'utilizado', 'para', 'el', 'practica', 'deportivo', 'no', 'contar', 'con', 'el', 'especificación', 'tecnico', '.'];
Problem;2087.0;Baja permanencia de los estudiantes en las instituciones educativas Oficiales del Departamento de Cundinamarca.;['bajo', 'permanencia', 'de', 'el', 'estudiante', 'en', 'el', 'institución', 'educativo', 'oficial', 'de', 'el', 'departamento', 'de', 'cundinamarca', '.'];
Effect;10914.0;Disminucion de la Cobertura.;['disminucion', 'de', 'el', 'cobertura', '.'];
Effect;10915.0;Altas tasas de trabajo infantil;['alto', 'tasa', 'de', 'trabajo', 'infantil'];
Effect;10916.0;Desaprovechamiento del tiempo.;['desaprovechamiento', 'de', 'el', 'tiempo', '.'];
Effect;10928.0;Desaprovechamiento de la planta educativa.;['desaprovechamiento', 'de', 'el', 'planta', 'educativo', '.'];
Effect;10929.0;Baja calidad de vida de la ninez y juventud.;['bajo', 'calidad', 'de', 'vida', 'de', 'el', 'ninez', 'y', 'juventud', '.'];
Effect;10930.0;Bajo progreso economico, cultural y social en las regiones del Departamento.;['bajo', 'progreso', 'economico', ',', 'cultural', 'y', 'social', 'en', 'el', 'región', 'de', 'el', 'departamento', '.'];
Effect;10931.0;Incremento en las tasas delicuenciales.;['incremento', 'en', 'el', 'tasa', 'delicuencial', '.'];
Effect;10932.0;Propension al Alcoholismo y drogadiccion.;['propension', 'a', 'el', 'alcoholismo', 'y', 'drogadiccion', '.'];
Cause;8712.0;Dificultad en el desplazamiento de los estudiantes a los centros educativos.;['dificultad', 'en', 'el', 'desplazamiento', 'de', 'el', 'estudiante', 'a', 'el', 'centro', 'educativo', '.'];
Cause;8713.0;Insuficientes ingresos familiares;['insuficiente', 'ingreso', 'familiar'];
Cause;8714.0;Deficit en la disponibilidad de medio de transporte.;['deficit', 'en', 'el', 'disponibilidad', 'de', 'medio', 'de', 'transporte', '.'];
Problem;2945.0;ALTOS  INDICES DESERCION ESCOLAR EN MUNICIPIOS DEL DEPARTAMENTO DE CUNDINAMARCA;['alto', 'indiz', 'desercion', 'escolar', 'en', 'municipio', 'de', 'el', 'departamento', 'de', 'cundinamarca'];
Effect;15204.0;Aumento en la tasa de repitencia escolar;['aumento', 'en', 'el', 'tasa', 'de', 'repitencia', 'escolar'];
Effect;15205.0;Reduccion de la tasa de cobertura educativa.;['reduccion', 'de', 'el', 'tasa', 'de', 'cobertura', 'educativo', '.'];
Effect;15215.0;Aumento en los indices de trabajo infantil.;['aumento', 'en', 'el', 'indiz', 'de', 'trabajo', 'infantil', '.'];
Effect;15216.0;Menor calidad de vida de los ninos, ninas y adolescentes.;['menor', 'calidad', 'de', 'vida', 'de', 'el', 'nino', ',', 'nina', 'y', 'adolescente', '.'];
Cause;12060.0;Aumento de las tasas de ausentismo escolar.;['aumento', 'de', 'el', 'tasa', 'de', 'ausentismo', 'escolar', '.'];
Cause;12061.0;Insuficiente cobertura en programas de alimentacion escolar.;['insuficiente', 'cobertura', 'en', 'programa', 'de', 'alimentacion', 'escolar', '.'];
Cause;12067.0;Escaso acceso y disponibilidad de alimentos saludables;['escaso', 'acceso', 'y', 'disponibilidad', 'de', 'alimento', 'saludable'];
Cause;12068.0;insuficiencia de recursos para apoyo a los Programas de Alimentacion Escolar;['insuficiencia', 'de', 'recurso', 'para', 'apoyo', 'a', 'el', 'programa', 'de', 'alimentacion', 'escolar'];
Problem;2761.0;LIMITADAS CONDICIONES REGIONALES PARA EL DESARROLLO E IMPLEMENTACION DE PROYECTOS DE INVESTIGACION EN CIENCIA, TECNOLOGIA E INNOVACION EN LA POBLACION EN EDAD ESCOLAR Y LOS DIRECTIVOS DOCENTES Y DOCENTES DEL DEPARTAMENTO;['limitado', 'condición', 'regional', 'para', 'el', 'desarrollo', 'e', 'implementacion', 'de', 'proyecto', 'de', 'investigacion', 'en', 'ciencia', ',', 'tecnologia', 'e', 'innovacion', 'en', 'el', 'poblacion', 'en', 'edad', 'escolar', 'y', 'el', 'directivo', 'docente', 'y', 'docente', 'de', 'el', 'departamento'];
Effect;14394.0;DISPERSION DE ACCIONES EN LA GESTION Y APROPIACION SOCIAL DEL CONOCIMIENTO CIENTIFICO, TECNOLOGICO Y DE INNOVACION;['dispersion', 'de', 'acción', 'en', 'el', 'gestion', 'y', 'apropiacion', 'social', 'de', 'el', 'conocimiento', 'cientifico', ',', 'tecnologico', 'y', 'de', 'innovacion'];
Effect;14395.0;NO HAY PRODUCCION CIENTIFICA QUE RESPONDA A NECESIDADES REGIONALES;['no', 'haber', 'produccion', 'cientifico', 'que', 'responder', 'a', 'necesidad', 'regional'];
Effect;14396.0;NO EXISTEN MECANISMOS DE  SOCIALIZACION DE EXPERIENCIAS INNOVADORAS ADELANTAS POR MAESTROS Y GRUPOS DE INVESTIGACION;['no', 'existir', 'mecanismo', 'de', 'socializacion', 'de', 'experiencia', 'innovador', 'adelanto', 'por', 'maestro', 'y', 'grupo', 'de', 'investigacion'];
Effect;14397.0;NO HAY  IMPACTO SOCIAL GENERADO POR EL CONOCIMIENTO CIENTIFICO, TECNOLOGICO Y DE INNOVACION;['no', 'haber', 'impacto', 'social', 'generado', 'por', 'el', 'conocimiento', 'cientifico', ',', 'tecnologico', 'y', 'de', 'innovacion'];
Effect;14398.0;FORMACION INICIAL FUERA DE CONTEXTO;['formacion', 'inicial', 'fuera', 'de', 'contexto'];
Effect;14399.0;DEFICIENTES CONDICIONES PARA LA INNOVACION E INVESTIGACION;['deficiente', 'condición', 'para', 'el', 'innovacion', 'e', 'investigacion'];
Cause;11380.0;ESCASOS MECANISMOS DE GESTION EN CIENCIA, TECNOLOGIA E INNOVACION.;['escaso', 'mecanismo', 'de', 'gestion', 'en', 'ciencia', ',', 'tecnologia', 'e', 'innovacion', '.'];
Cause;11381.0;CONOCIMIENTO CIENTIFICO NO ORIENTADO A NECESIDADES REGIONALES;['conocimiento', 'cientifico', 'no', 'orientar', 'a', 'necesidad', 'regional'];
Cause;11382.0;NO HAY RECONOCIMIENTO SOCIAL PARA PROCESOS PEDAGOGICOS INNOVADORES Y  PRACTICAS INVESTIGATIVAS DE MAESTROS;['no', 'haber', 'reconocimiento', 'social', 'para', 'proceso', 'pedagogico', 'innovador', 'y', 'practica', 'investigativo', 'de', 'maestro'];
Cause;11383.0;NO EXISTEN DIRECTRICES DE POLITICA PUBLICA QUE VINCULEN LA PRODUCCION, USO Y DIFUSION DE LA CIENCIA, TECNOLOGIA E INNOVACION;['no', 'existir', 'directriz', 'de', 'politica', 'publicar', 'que', 'vincular', 'el', 'produccion', ',', 'uso', 'y', 'difusion', 'de', 'el', 'ciencia', ',', 'tecnologia', 'e', 'innovacion'];
Cause;11384.0;BAJA ARTICULACION ENTRE FORMACION INICIAL Y NECESIDADES REGIONALES;['bajo', 'articulacion', 'entre', 'formacion', 'inicial', 'y', 'necesidad', 'regional'];
Cause;11385.0;NO HAY CAPACIDAD REGIONAL DE FORMACION Y CUALIFICACION DE PROCESOS DE INVESTIGACION  PARA MAESTROS;['no', 'haber', 'capacidad', 'regional', 'de', 'formacion', 'y', 'cualificacion', 'de', 'proceso', 'de', 'investigacion', 'para', 'maestro'];
Problem;335.0;CARENCIA DE EMISORAS ESCOLARES COMO MEDIO PARA EL FORTALECIMIENTO DE LOS PROCESOS DE ENSENANZA APRENDIZAJE EN LAS IED DE LOS MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DE CUNDINAMARCA.;['carencia', 'de', 'emisora', 'escolar', 'como', 'medio', 'para', 'el', 'fortalecimiento', 'de', 'el', 'proceso', 'de', 'ensenanza', 'aprendizaje', 'en', 'el', 'ied', 'de', 'el', 'municipio', 'no', 'certificado', 'de', 'el', 'departamento', 'de', 'cundinamarca', '.'];
Effect;1595.0;Dejar de implementar una estrategia innovadora en los procesos de aprendizaje.;['dejar', 'de', 'implementar', 'uno', 'estrategia', 'innovador', 'en', 'el', 'proceso', 'de', 'aprendizaje', '.'];
Effect;1596.0;Continuidad de practicas educativas poco participativas y llamativas para los educandos;['continuidad', 'de', 'practica', 'educativo', 'poco', 'participativo', 'y', 'llamativo', 'para', 'el', 'educando'];
Effect;1608.0;Desaprovechamiento de herramientas tecnologicas y medios de comunicacion en los procesos formativos.;['desaprovechamiento', 'de', 'herramienta', 'tecnologico', 'y', 'medio', 'de', 'comunicacion', 'en', 'el', 'proceso', 'formativo', '.'];
Effect;1609.0;Continuidad de Procesos  tradicionales y habituales en las  instituciones educativas, perdiendo la motivacion y la posibilidad de dar buen uso a los  diferentes medios de comunicacion en los procesos de aprendizaje.;['continuidad', 'de', 'proceso', 'tradicional', 'y', 'habitual', 'en', 'el', 'institución', 'educativo', ',', 'perder', 'el', 'motivacion', 'y', 'el', 'posibilidad', 'de', 'dar', 'buen', 'uso', 'a', 'el', 'diferente', 'medio', 'de', 'comunicacion', 'en', 'el', 'proceso', 'de', 'aprendizaje', '.'];
Effect;1610.0;Incidencia negativa en el desarrollo de procesos formativos de calidad para el  desarrollo de competencias.;['incidencia', 'negativo', 'en', 'el', 'desarrollo', 'de', 'proceso', 'formativo', 'de', 'calidad', 'para', 'el', 'desarrollo', 'de', 'competencia', '.'];
Effect;1611.0;Aislamiento de las comunidades educativas por la poca iniciativa en el uso de herramientas y medios tecnologicos en procesos formativos.;['aislamiento', 'de', 'el', 'comunidad', 'educativo', 'por', 'el', 'poco', 'iniciativa', 'en', 'el', 'uso', 'de', 'herramienta', 'y', 'medio', 'tecnologico', 'en', 'proceso', 'formativo', '.'];
Cause;1432.0;Carencia de formacion especifica al interior de las IED sobre el funcionamiento y aprovechamiento de la emisora estudiantil en procesos formativos.;['carencia', 'de', 'formacion', 'especificar', 'a', 'el', 'interior', 'de', 'el', 'ied', 'sobre', 'el', 'funcionamiento', 'y', 'aprovechamiento', 'de', 'el', 'emisora', 'estudiantil', 'en', 'proceso', 'formativo', '.'];
Cause;1433.0;Disposicion limitada de recursos para la adquisicion de equipos y herramientas tecnologicas en las IED.;['disposicion', 'limitado', 'de', 'recurso', 'para', 'el', 'adquisicion', 'de', 'equipo', 'y', 'herramienta', 'tecnologico', 'en', 'el', 'ied', '.'];
